F1,Danceability,Energy,Loudness,Liveness,Valence,Views,Likes,Stream
10964,0.423,0.73,-5.566,0.238,0.66,117598496,409424,206913992
10965,0.551,0.825,-6.24,0.0999,0.933,40834884,214056,135813248
10966,0.609,0.807,-7.221,0.0926,0.492,40689092,126378,115673785
10967,0.554,0.849,-5.181,0.31,0.683,30655933,167349,95349383
10968,0.569,0.638,-6.557,0.0848,0.438,59341411,230620,170935200
10969,0.614,0.715,-6.451,0.102,0.231,35375508,152951,81340964
10970,0.445,0.914,-4.349,0.337,0.686,183996,1802,1051644
10971,0.79,0.892,-4.038,0.206,0.896,266117743,1352801,34399706
10972,0.806,0.932,-2.228,0.216,0.792,286021643,1645436,31720462
10973,0.941,0.771,-7.002,0.131,0.59,32980143,222293,14696286
10974,0.705,0.678,-8.644,0.496,0.691,3025085,33654,30634973
10975,0.607,0.515,-9.401,0.314,0.283,41405841,381476,34948080
10976,0.59,0.414,-12.391,0.146,0.292,107978552,842057,30068333
10977,0.719,0.645,-7.017,0.0934,0.711,32192419,140449,13099206
10978,0.704,0.952,-2.331,0.335,0.902,82767173,221636,15976207
10979,0.752,0.452,-11.4,0.235,0.842,17100600,261124,12195481
10980,0.703,0.786,-6.779,0.101,0.647,57965752,279279,20500364
10981,0.713,0.886,-4.451,0.215,0.747,9180571,172179,13896987
10982,0.722,0.642,-8.713,0.0488,0.641,92775,1790,3929804
10983,0.558,0.664,-6.435,0.132,0.778,1466410,3938,1568072
10984,0.679,0.761,-5.378,0.106,0.426,52756,488,3064226
10985,0.681,0.846,-2.949,0.175,0.434,1810761,21728,1758237
10986,0.692,0.755,-5.821,0.106,0.576,238215,3479,466834
10987,0.909,0.631,-9.349,0.0948,0.654,27013,213,78810
10988,0.477,0.397,-9.158,0.122,0.439,1810761,21728,181862
10989,0.747,0.78,-6.19,0.115,0.438,3575,46,47174
10990,0.679,0.565,-8.091,0.0751,0.563,326427602,4007095,24160
10991,0.826,0.67,-5.559,0.495,0.794,17172321,199978,61664705
10992,0.735,0.521,-6.696,0.065,0.374,30512049,325362,16438496
10993,0.796,0.705,-4.82,0.0809,0.774,7764817,70259,15944660
10994,0.608,0.326,-8.552,0.0763,0.543,1194609,18719,3111137
10995,0.854,0.461,-6.319,0.0877,0.31,108160,347,1358080
10996,0.695,0.411,-8.326,0.0947,0.211,5222525,42732,2341233
10997,0.675,0.642,-7.987,0.398,0.273,284645,4734,1373217
10998,0.662,0.604,-6.716,0.126,0.117,298668,5204,1364143
10999,0.631,0.536,-7.087,0.275,0.41,864985,12568,1402053
11000,0.809,0.523,-6.393,0.279,0.742,155280,1601,1007412
11001,0.277,0.663,-8.821,0.136,0.527,48395842,363363,649504490
11002,0.442,0.887,-5.943,0.0655,0.637,9584587,121780,24815021
11003,0.412,0.944,-2.896,0.801,0.79,12779237,97358,72996535
11004,0.677,0.916,-4.102,0.0967,0.878,14179727,65954,76187432
11005,0.549,0.87,-9.453,0.127,0.671,9584587,121780,31048951
11006,0.452,0.805,-4.368,0.221,0.708,8842575,51003,41668580
11007,0.584,0.836,-4.487,0.144,0.495,8369102,44792,27195290
11008,0.702,0.815,-3.289,0.0486,0.819,6908476,61473,28462260
11009,0.53,0.864,-3.323,0.153,0.85,14154580,102001,37877686
11010,0.696,0.621,-5.716,0.143,0.544,12488238,57199,26497921
11011,0.864,0.495,-7.036,0.0992,0.72,2057215604,14580661,1318267448
11012,0.79,0.625,-6.691,0.0786,0.773,25298675,252692,17681759
11013,0.789,0.524,-9.542,0.193,0.538,29459085,240613,31881306
11014,0.597,0.873,-6.114,0.16,0.643,31078652,168590,45532240
11015,0.375,0.9,-6.287,0.296,0.623,3435373,34177,24109776
11016,0.646,0.642,-6.19,0.0341,0.376,295218,3607,19733042
11017,0.24,0.0891,-20.17,0.116,0.038,3435373,34177,9787990
11018,0.711,0.703,-6.093,0.486,0.634,11485589,96220,11192970
11019,0.723,0.737,-6.709,0.652,0.696,14000749,112504,15253974
11020,0.726,0.797,-4.404,0.0989,0.701,1072578,6068,5428159
11031,0.739,0.289,-13.211,0.109,0.542,4329177,81160,5762064
11032,0.608,0.751,-5.634,0.238,0.49,781555,2753,28116855
11033,0.624,0.57,-7.043,0.11,0.135,122852923,485667,43376688
11034,0.757,0.481,-8.38,0.11,0.412,1978589,11492,22554123
11035,0.763,0.385,-10.597,0.224,0.521,7587803,52944,15562871
11036,0.55,0.617,-8.71,0.235,0.498,159350116,728757,38657916
11037,0.701,0.557,-12.384,0.125,0.709,13274722,125441,5570031
11038,0.744,0.542,-14.809,0.112,0.393,9531308,52676,6719410
11039,0.626,0.516,-11.89,0.0741,0.597,10128818,139212,6325282
11040,0.701,0.575,-9.062,0.13,0.471,60565781,486275,39193481
11041,0.367,0.122,-21.34,0.172,0.104,7024484,46923,44660880
11042,0.583,0.191,-15.938,0.126,0.342,6916875,30578,95263737
11043,0.381,0.37,-15.948,0.14,0.814,7451810,47247,67252052
11044,0.327,0.299,-13.765,0.127,0.465,2148433,4669,33199029
11045,0.39,0.346,-14.285,0.096,0.797,1800575,6280,25203270
11046,0.273,0.328,-15.38,0.212,0.5,1449696,4702,21031232
11047,0.415,0.154,-16.553,0.103,0.187,5254,78,23161469
11048,0.564,0.237,-18.762,0.0905,0.625,2479898,4966,20448145
11049,0.246,0.0426,-18.892,0.155,0.0972,1749001,4084,19644685
11050,0.548,0.704,-4.838,0.143,0.288,3179386245,17446108,1285404998
11051,0.641,0.863,-3.864,0.274,0.36,22403435,161497,72877170
11052,0.787,0.778,-5.428,0.359,0.477,943724759,6360520,120954955
11053,0.759,0.716,-6.36,0.231,0.469,110043669,1076122,337622805
11054,0.715,0.73,-5.865,0.256,0.271,197664,3086,2226711
11055,0.718,0.93,-4.719,0.206,0.765,10146912,118403,26922954
11056,0.661,0.761,-10.792,0.486,0.644,3947745,33745,32435061
11057,0.756,0.79,-4.978,0.146,0.234,21661668,387255,15092838
11058,0.948,0.673,-4.439,0.0739,0.785,5992766,86908,24374594
11059,0.81,0.795,-5.517,0.0537,0.685,2104493,16396,4830189
11060,0.714,0.937,-2.947,0.0731,0.964,76823002,664072,238058307
11061,0.705,0.743,-6.631,0.103,0.374,7194461,82159,178485755
11062,0.674,0.771,-5.612,0.133,0.718,8700091,75618,74043123
11063,0.709,0.767,-6.732,0.0592,0.557,2925487,21161,73122668
11064,0.529,0.968,-5.198,0.201,0.751,189562,1197,51961558
11065,0.601,0.84,-3.828,0.0569,0.896,5383827,27928,60377702
11066,0.505,0.747,-5.422,0.244,0.529,1823463,20139,30724223
11067,0.52,0.451,-6.418,0.196,0.333,180369,2002,26267886
11068,0.528,0.362,-10.352,0.794,0.305,1882142,24050,17784842
11069,0.589,0.751,-5.663,0.0878,0.637,6893209,60004,25727415
11070,0.638,0.352,-9.266,0.105,0.204,110895008,609121,200929081
11071,0.716,0.818,-7.456,0.236,0.817,97362398,422519,180004883
11072,0.707,0.514,-8.885,0.0953,0.524,165214422,936518,162967055
11073,0.726,0.486,-8.774,0.077,0.476,20724055,111699,74953424
11074,0.698,0.91,-6.563,0.11,0.715,27841752,113088,67373078
11075,0.788,0.728,-5.123,0.0979,0.936,49589638,218507,82503383
11076,0.761,0.813,-6.018,0.0588,0.878,11796456,50261,31187279
11077,0.718,0.731,-6.454,0.083,0.619,19205373,73127,25066191
11078,0.666,0.884,-5.243,0.0408,0.754,12308355,38474,25729568
11079,0.615,0.917,-7.318,0.287,0.766,8284395,23491,12981917
11080,0.6,0.186,-15.926,0.104,0.468,1349164,11747,141352473
11081,0.567,0.434,-12.755,0.115,0.254,14171267,104705,94282961
11082,0.553,0.429,-12.51,0.115,0.532,3006063,21926,74108200
11083,0.509,0.0648,-17.293,0.11,0.192,14991197,249126,68098023
11084,0.626,0.432,-11.948,0.127,0.361,5436293,45846,98304585
11085,0.471,0.0775,-15.664,0.106,0.0839,2209929,82088,13146360
11087,0.559,0.343,-10.623,0.101,0.228,186810,3089,9644868
11088,0.608,0.238,-13.604,0.111,0.27,779230,6094,56204380
11089,0.485,0.618,-8.192,0.17,0.456,735642,5609,11198507
11090,0.743,0.541,-6.719,0.0523,0.68,1680571,18316,1582297
11091,0.577,0.195,-9.358,0.102,0.113,1849605,23210,1543720
11092,0.709,0.295,-11.755,0.105,0.418,1182527,11327,991119
11093,0.552,0.46,-8.146,0.0939,0.311,174120,3021,573217
11094,0.828,0.696,-6.862,0.044,0.734,1218539,8838,945880
11095,0.624,0.364,-13.136,0.142,0.488,359,9,240421
11096,0.65,0.679,-5.643,0.157,0.636,246264,1229,247803
11097,0.475,0.115,-17.219,0.1,0.09,74731,758,269594
11098,0.815,0.56,-7.489,0.0619,0.858,8795,45,203382
11099,0.372,0.667,-10.525,0.0991,0.65,111822,2431,62155
11100,0.265,0.312,-11.689,0.0893,0.0998,19733123,195179,458170442
11101,0.417,0.824,-7.36,0.0725,0.4,39658691,318533,477353955
11102,0.638,0.795,-8.45,0.153,0.31,37979893,401361,364428743
11103,0.516,0.518,-10.383,0.585,0.0834,53978687,435742,314573372
11104,0.702,0.77,-9.411,0.211,0.235,391524,4316,265866616
11105,0.253,0.139,-17.067,0.269,0.102,12198170,98210,162033175
11106,0.501,0.394,-12.519,0.673,0.565,333106,2975,22764981
11107,0.406,0.367,-12.006,0.128,0.333,308351,3061,16504157
11108,0.461,0.532,-10.929,0.22,0.396,947808,9580,14803989
11109,0.338,0.304,-13.178,0.182,0.164,329640,3471,11224136
11110,0.454,0.543,-3.662,0.276,0.636,2662063,30050,32859041
11111,0.625,0.617,-4.284,0.685,0.527,20132461,83807,24756884
11112,0.692,0.665,-5.028,0.453,0.714,63919128,222482,30831982
11113,0.601,0.703,-2.717,0.224,0.683,226431683,1238001,27837042
11114,0.66,0.727,-5.439,0.94,0.623,38340234,164813,23338304
11115,0.682,0.712,-6.22,0.826,0.778,243978547,1223991,33200221
11116,0.667,0.685,-3.895,0.118,0.652,47003044,361162,27611590
11117,0.583,0.706,-5.28,0.482,0.579,40205839,188515,21166745
11118,0.684,0.426,-5.578,0.283,0.467,127455828,570842,20462209
11119,0.653,0.628,-6.497,0.704,0.51,138097560,445911,10346097
11120,0.84,0.481,-7.123,0.0873,0.955,101515343,904672,218526292
11121,0.544,0.608,-7.151,0.14,0.396,4103202,38184,95475594
11122,0.308,0.769,-7.256,0.214,0.488,56624808,527332,267699729
11123,0.722,0.59,-7.512,0.0793,0.368,448327,5646,20850494
11124,0.535,0.906,-4.699,0.0886,0.732,5796519,74772,47596159
11125,0.749,0.843,-5.544,0.0877,0.455,856179,11474,20180008
11126,0.567,0.383,-7.126,0.196,0.32,2632844,48485,23680851
11127,0.619,0.557,-7.461,0.112,0.378,1970003,45289,19337506
11128,0.656,0.514,-5.27,0.058,0.818,2106892,35573,60349720
11129,0.618,0.76,-7.466,0.368,0.571,23746,607,3540641
11130,0.591,0.889,-3.839,0.155,0.65,143498991,1091190,268545491
11131,0.517,0.811,-4.526,0.105,0.494,30831990,199538,327602746
11132,0.572,0.822,-6.015,0.359,0.472,10405909,123387,121682119
11133,0.652,0.809,-5.276,0.175,0.512,20644937,190035,73261648
11134,0.533,0.739,-3.573,0.266,0.617,3090230,45202,60876099
11135,0.622,0.837,-7.123,0.0869,0.479,352205,5402,2276030
11136,0.734,0.64,-7.638,0.173,0.351,529793,8181,16898745
11137,0.487,0.819,-5.942,0.081,0.329,107606,5108,598153
11138,0.79,0.762,-5.704,0.087,0.96,2453176,38111,47869786
11139,0.705,0.684,-5.759,0.206,0.246,648401,11011,21271756
11140,0.76,0.351,-11.63,0.156,0.294,42964963,685528,23395006
11141,0.826,0.318,-11.647,0.302,0.443,42964963,685528,75529606
11142,0.692,0.408,-8.02,0.11,0.329,521338200,3735662,63542063
11143,0.782,0.63,-10.022,0.268,0.293,208295056,1937048,60301436
11144,0.737,0.446,-9.547,0.139,0.36,55648100,583024,24794450
11145,0.836,0.352,-10.063,0.0888,0.446,262214968,1751126,52664431
11146,0.822,0.51,-6.954,0.401,0.34,163940438,1363897,49714430
11147,0.844,0.326,-12.79,0.0899,0.689,87400761,809033,24540460
11148,0.662,0.517,-9.079,0.103,0.3,7842647,174912,3334337
11149,0.792,0.313,-12.511,0.109,0.212,87333779,512881,26844467
11150,0.727,0.68,-4.498,0.0821,0.728,329283954,1846478,525143632
11151,0.854,0.674,-4.896,0.101,0.818,205524017,754053,155440901
11152,0.694,0.651,-5.645,0.11,0.704,15331092,128319,53199886
11153,0.744,0.854,-5.906,0.085,0.553,7185,409,1009300
11154,0.748,0.576,-7.815,0.0966,0.713,7475678,81947,15995623
11155,0.717,0.792,-2.703,0.423,0.513,77042918,224530,32541858
11156,0.786,0.567,-6.52,0.0565,0.734,59427426,493427,35077764
11157,0.734,0.909,-4.4,0.0657,0.691,162700518,1552140,14690933
11159,0.822,0.733,-4.304,0.238,0.595,29484598,236455,109925929
11160,0.358,0.889,-8.045,0.172,0.666,8438775,178462,92371658
11161,0.571,0.717,-8.333,0.797,0.881,1311413,20847,61507232
11162,0.537,0.753,-9.441,0.368,0.693,3740417,53352,44020873
11163,0.578,0.631,-6.518,0.0665,0.716,12833480,147289,62923689
11164,0.419,0.871,-6.432,0.211,0.577,5595950,59077,39094279
11165,0.836,0.812,-6.985,0.0982,0.769,1157803,17673,39707839
11166,0.533,0.724,-8.954,0.118,0.504,1145119,9926,28615544
11167,0.381,0.592,-10.879,0.534,0.673,1103508,7300,17983530
11168,0.624,0.896,-7.915,0.969,0.652,1547415,12292,18674051
11169,0.31,0.692,-7.227,0.321,0.404,4247144,41698,15561317
11170,0.252,0.8,-4.845,0.118,0.29,3640837,46239,128747704
11171,0.401,0.933,-5.682,0.318,0.734,4759895,31145,100156046
11172,0.548,0.865,-5.325,0.457,0.61,33766567,188971,119383129
11173,0.619,0.686,-6.125,0.142,0.538,36568025,240533,139511141
11174,0.296,0.502,-8.653,0.229,0.313,743757,14949,47018875
11175,0.599,0.00379,-31.414,0.101,0.326,93228,2953,11234014
11176,0.324,0.772,-6.95,0.12,0.291,486875,5811,42284659
11177,0.282,0.738,-5.566,0.29,0.211,165936,4549,42624869
11178,0.64,0.868,-5.527,0.242,0.798,10786631,62468,58185831
11179,0.355,0.41,-11.95,0.174,0.225,578958,6174,9547583
11180,0.278,0.0675,-20.946,0.0812,0.112,14440540,183348,85873194
11181,0.439,0.303,-10.839,0.071,0.268,1224504,25685,82920788
11182,0.256,0.00484,-34.386,0.0634,0.0373,4275822,91547,39228616
11183,0.312,0.0766,-20.319,0.0606,0.0493,1471491,36020,26647068
11184,0.549,0.0201,-27.317,0.0755,0.193,1661967,50493,21915446
11185,0.209,0.152,-16.519,0.103,0.0482,15516293,307422,17918477
11186,0.299,0.571,-8.949,0.0452,0.764,796164,3867,25985235
11187,0.14,0.119,-13.628,0.357,0.075,542382,6512,21043380
11188,0.315,0.141,-21.368,0.107,0.116,1889459,21255,6234327
11189,0.587,0.495,-9.204,0.122,0.759,3178880,92549,10756459
11190,0.471,0.648,-3.968,0.122,0.239,135687327,286748,54250456
11191,0.422,0.499,-5.702,0.276,0.17,73230235,167789,44946917
11192,0.486,0.424,-5.755,0.116,0.286,69976776,234667,67320940
11193,0.335,0.326,-7.223,0.0619,0.326,13146994,43509,61651266
11194,0.651,0.476,-7.131,0.103,0.365,954888,3334,30089554
11195,0.621,0.517,-9.433,0.315,0.404,25939999,77129,30214826
11196,0.402,0.641,-5.905,0.112,0.252,156510054,309206,66341744
11197,0.637,0.442,-6.073,0.127,0.338,22631577,68355,29951060
11198,0.49,0.487,-5.276,0.259,0.279,80025241,174000,61825380
11200,0.811,0.614,-7.089,0.431,0.662,156115735,758355,118347988
11201,0.666,0.619,-7.131,0.111,0.471,46019843,169231,67278929
11202,0.638,0.738,-4.287,0.0429,0.513,18082865,83748,54214559
11203,0.605,0.668,-4.515,0.594,0.416,41428922,176911,30009398
11204,0.775,0.881,-7.034,0.0637,0.971,12946471,69382,22265313
11205,0.626,0.715,-4.604,0.205,0.362,23333897,127205,24075636
11206,0.521,0.884,-2.739,0.0659,0.61,24433167,156229,15487079
11207,0.76,0.554,-8.097,0.0782,0.793,2056174,20362,32941810
11208,0.621,0.78,-6.333,0.0843,0.529,1953146,10244,12776658
11209,0.601,0.819,-7.388,0.126,0.734,18506057,145239,20498757
11210,0.829,0.665,-8.128,0.123,0.861,446536808,2497505,66931625
11211,0.473,0.562,-8.624,0.12,0.316,70790145,1285460,50535050
11212,0.447,0.6,-3.718,0.0962,0.434,127071020,1363294,23632013
11213,0.543,0.44,-8.595,0.224,0.726,9825139,189532,21259141
11214,0.357,0.0988,-13.95,0.11,0.319,100014,1870,5004195
11215,0.468,0.742,-8.229,0.0825,0.372,576581563,2886052,13875798
11216,0.822,0.687,-8.167,0.0609,0.816,49049587,265216,11897515
11218,0.699,0.811,-7.087,0.108,0.736,166437519,965295,10210695
11219,0.603,0.72,-7.636,0.42,0.695,237005987,1590682,9463483
11220,0.869,0.714,-4.474,0.0892,0.699,24564057,232952,13286967
11221,0.741,0.835,-6.108,0.11,0.641,2618719,26429,51303798
11222,0.828,0.724,-3.555,0.468,0.896,25315321,352541,125578110
11223,0.79,0.73,-7.055,0.0743,0.598,9846827,80543,144508730
11224,0.761,0.636,-5.424,0.138,0.414,29583118,456294,29318690
11225,0.702,0.864,-5.496,0.187,0.788,2317006,19707,18334443
11226,0.698,0.845,-4.705,0.239,0.749,18520542,267251,26022178
11227,0.836,0.711,-3.377,0.401,0.618,2618719,26429,53824195
11228,0.663,0.784,-4.295,0.0996,0.83,8883794,252279,30700813
11229,0.491,0.673,-6.787,0.15,0.345,1335630,24842,6951109
11230,0.512,0.814,-5.467,0.0991,0.277,81381721,444937,103178274
11233,0.26,0.622,-6.619,0.644,0.231,1373774,19374,5052267
11234,0.392,0.702,-5.242,0.144,0.251,353226,12388,1008234
11235,0.211,0.558,-6.232,0.0978,0.317,30731104,181341,77781470
11236,0.363,0.789,-5.397,0.113,0.345,22343102,215083,38953052
11237,0.512,0.362,-6.655,0.0784,0.282,2924112,31078,25069556
11238,0.479,0.614,-9.055,0.104,0.154,707427,10147,13431454
11239,0.509,0.897,-4.809,0.129,0.318,4978156,35243,19305962
11241,0.613,0.685,-7.993,0.0926,0.268,19538027,324313,49699635
11242,0.616,0.525,-7.065,0.309,0.427,55882322,472950,68980616
11243,0.714,0.892,-5.342,0.0462,0.899,203663239,945918,63959745
11244,0.382,0.52,-12.319,0.427,0.179,71520,2295,19068813
11245,0.629,0.821,-4.743,0.0815,0.458,34625150,738375,19320006
11247,0.569,0.6,-9.917,0.124,0.471,46615,1471,5504638
11248,0.541,0.513,-8.03,0.0711,0.375,20719043,49079,2079028
11249,0.701,0.596,-7.155,0.0707,0.782,69847,2589,536798
11250,0.799,0.892,-4.999,0.0591,0.934,1323458,20059,23118802
11251,0.811,0.647,-7.916,0.0829,0.708,2729806,24410,78316137
11252,0.93,0.482,-9.925,0.103,0.569,62938619,297211,96622347
11253,0.872,0.51,-8.433,0.0821,0.958,4146284,28418,36244156
11254,0.667,0.842,-4.507,0.227,0.661,2916751,55508,19339970
11255,0.877,0.62,-9.069,0.0549,0.296,46928583,249750,62563413
11256,0.906,0.388,-10.729,0.117,0.541,1357812,15570,25056816
11257,0.699,0.869,-5.212,0.0767,0.252,782959,11245,19808338
11258,0.85,0.645,-8.519,0.0454,0.328,14485178,139288,12644143
11259,0.618,0.746,-6.337,0.333,0.611,7902291,63199,27297321
11260,0.589,0.177,-14.891,0.0958,0.311,2224495,19575,413761924
11261,0.714,0.306,-12.111,0.0924,0.314,23850711,174734,199921699
11263,0.667,0.372,-9.944,0.102,0.317,3596594,34395,99917335
11264,0.443,0.575,-10.363,0.152,0.135,84625,1110,43357284
11265,0.5,0.37,-11.581,0.104,0.37,1143374,19330,18653499
11266,0.589,0.473,-12.052,0.105,0.634,660891,8354,7547489
11267,0.577,0.0656,-27.962,0.105,0.181,200658,589,1323909
11268,0.826,0.106,-24.467,0.0956,0.0562,23850711,174734,1982125
11270,0.564,0.865,-7.384,0.056,0.726,16233501,115293,169711066
11271,0.71,0.811,-4.079,0.0677,0.914,12971542,97520,122286815
11272,0.431,0.858,-3.533,0.385,0.616,22224639,117366,86620981
11273,0.371,0.963,-2.85,0.448,0.371,16263590,98325,44590531
11274,0.381,0.967,-2.672,0.327,0.668,3160451,29391,30592858
11275,0.458,0.987,-3.581,0.385,0.377,3248174,23789,52165179
11276,0.622,0.933,-3.277,0.27,0.126,5611126,39070,49812351
11277,0.459,0.928,-5.008,0.258,0.563,5076166,29194,33040893
11278,0.473,0.972,-3.138,0.0763,0.475,1022583,5825,29711239
11279,0.588,0.892,-4.322,0.32,0.565,9101519,44829,38867025
11280,0.72,0.741,-6.529,0.289,0.357,107256536,2987145,697005242
11281,0.751,0.727,-9.789,0.1,0.28,107256536,2987145,196716732
11282,0.686,0.875,-3.705,0.279,0.499,517810,12393,3813921
11283,0.779,0.519,-6.274,0.123,0.731,37056,475,613818
11284,0.757,0.723,-7.632,0.111,0.594,107256536,2987145,3292485
11285,0.868,0.492,-8.237,0.112,0.519,35403,363,184165
11286,0.685,0.909,-6.021,0.057,0.643,107256536,2987145,1508053
11287,0.531,0.696,-5.512,0.372,0.535,6465,112,248106
11290,0.346,0.126,-16.89,0.0771,0.0761,163589,7891,31303590
11291,0.565,0.0522,-17.892,0.116,0.586,753011,49872,19973959
11292,0.632,0.375,-12.115,0.128,0.274,1434232,41374,9037020
11293,0.595,0.741,-5.601,0.383,0.706,1252,77,9746313
11294,0.574,0.506,-7.578,0.106,0.595,134969,5837,10753193
11295,0.632,0.174,-10.611,0.0961,0.271,12162,659,4689309
11296,0.338,0.143,-12.849,0.124,0.118,11520,834,2867033
11297,0.54,0.382,-18.607,0.194,0.344,286681,11493,1562864
11298,0.153,0.309,-10.066,0.23,0.0708,79424,1372,3107156
11299,0.545,0.479,-8.869,0.0694,0.306,26606,1015,2847885
11300,0.816,0.549,-8.649,0.117,0.886,333960292,1107253,191517526
11301,0.551,0.624,-7.42,0.329,0.633,47773403,185528,122865625
11302,0.647,0.732,-4.87,0.59,0.908,99198193,381937,95751775
11303,0.61,0.545,-6.382,0.127,0.376,144698096,382311,62248830
11304,0.643,0.717,-6.61,0.296,0.76,70877184,228996,55441154
11305,0.534,0.803,-5.796,0.143,0.314,63310150,165491,26891937
11306,0.689,0.419,-7.59,0.108,0.403,10625,155,35154554
11307,0.685,0.45,-8.024,0.128,0.619,836255,6034,15197254
11308,0.625,0.493,-5.989,0.105,0.374,2363159,11766,11339744
11309,0.686,0.481,-5.645,0.1,0.415,6135678,20644,11218712
11310,0.716,0.72,-2.183,0.135,0.464,2660520,12116,183378741
11311,0.651,0.699,-5.006,0.12,0.36,176130692,697833,107775069
11312,0.553,0.747,-5.432,0.154,0.521,15415002,80527,218703690
11313,0.489,0.647,-3.424,0.0504,0.436,71904394,419924,110290557
11314,0.558,0.818,-4.07,0.21,0.453,22968931,94733,159750242
11315,0.559,0.812,-5.347,0.195,0.472,10899029,54781,92521964
11316,0.769,0.678,-3.725,0.0939,0.581,62326391,226382,57977033
