F1,Url_spotify,Track,Url_youtube,Title,Views,Likes,Stream
16682,https://open.spotify.com/artist/0ErzCpIMyLcjPiwT4elrtZ,Shotta Flow (feat. Blueface) [Remix],https://www.youtube.com/watch?v=2KDlDuS6r6I,NLE Choppa - Shotta Flow Remix ft. Blueface (Directed by Cole Bennett),345590775,3816370,374921451
16683,https://open.spotify.com/artist/0ErzCpIMyLcjPiwT4elrtZ,Walk Em Down (feat. Roddy Ricch),https://www.youtube.com/watch?v=fyIcQ1Xl-rs,NLE Choppa - Walk Em Down feat. Roddy Ricch [Official Music Video],264101912,2396870,431406617
16684,https://open.spotify.com/artist/0ErzCpIMyLcjPiwT4elrtZ,Camelot,https://www.youtube.com/watch?v=0II-EFw9J0A,NLE Choppa - Camelot (Directed by Cole Bennett),250044794,2328626,414808001
16685,https://open.spotify.com/artist/0ErzCpIMyLcjPiwT4elrtZ,Final Warning,https://www.youtube.com/watch?v=ih6vI5SAkjc,NLE Choppa - Final Warning (Official Video),90056509,1176485,91555839
16686,https://open.spotify.com/artist/0ErzCpIMyLcjPiwT4elrtZ,23,https://www.youtube.com/watch?v=nnsrXnXjcYQ,NLE Choppa - 23 (Official Music Video),4032589,217243,2631130
16687,https://open.spotify.com/artist/0ErzCpIMyLcjPiwT4elrtZ,Jumpin (feat. Polo G),https://www.youtube.com/watch?v=yjNJDJQZuhI,NLE Choppa - Jumpin (ft. Polo G) [Official Music Video],26267801,545910,81378858
16688,https://open.spotify.com/artist/2EMAnMvWE2eb56ToJVfCWs,Don't,https://www.youtube.com/watch?v=d7cVLE4SaN0,Bryson Tiller - Don't (Explicit Version),442821804,2756350,931490889
16689,https://open.spotify.com/artist/2EMAnMvWE2eb56ToJVfCWs,Exchange,https://www.youtube.com/watch?v=aj9coPGuFkM,Bryson Tiller - Exchange (Official Video),203280718,1352850,770690265
16690,https://open.spotify.com/artist/2EMAnMvWE2eb56ToJVfCWs,Playing Games (with Bryson Tiller) - Extended Version,https://www.youtube.com/watch?v=SDSXLkD74KE,Summer Walker - Playing Games (with Bryson Tiller) [Official Music Video],76629089,710694,284054930
16691,https://open.spotify.com/artist/2EMAnMvWE2eb56ToJVfCWs,Right My Wrongs,https://www.youtube.com/watch?v=boZVmbb1r9A,Bryson Tiller - Right My Wrongs (Official Video),49532600,418880,321943309
16692,https://open.spotify.com/artist/2EMAnMvWE2eb56ToJVfCWs,Sorrows,https://www.youtube.com/watch?v=U5XufcVdKx4,Bryson Tiller - Sorrows (Official Video),4457756,102468,72954586
16693,https://open.spotify.com/artist/2EMAnMvWE2eb56ToJVfCWs,What Would You Do?,https://www.youtube.com/watch?v=j3pj8-uMF4U,Joel Corry x David Guetta x Bryson Tiller - What Would You Do? [Official Video],9614337,64384,76942590
16694,https://open.spotify.com/artist/2EMAnMvWE2eb56ToJVfCWs,Outside,https://www.youtube.com/watch?v=UkcOC8YEVMQ,Bryson Tiller - Outside (Official Video),3361468,79140,18428804
16695,https://open.spotify.com/artist/2EMAnMvWE2eb56ToJVfCWs,Gotta Move On (feat. Bryson Tiller),https://www.youtube.com/watch?v=M8cF4Ca8yJI,Diddy feat. Bryson Tiller - Gotta Move On (Official Video),15568361,146727,23669662
16696,https://open.spotify.com/artist/2EMAnMvWE2eb56ToJVfCWs,Blame,https://www.youtube.com/watch?v=nH4VjNMxGRM,Bryson Tiller - Blame(Music Video),11518,274,101409667
16697,https://open.spotify.com/artist/2EMAnMvWE2eb56ToJVfCWs,Outta Time (feat. Drake),https://www.youtube.com/watch?v=FtaW6YMAafk,Bryson Tiller - Outta Time (Visualizer) ft. Drake,14681263,139067,109126383
16698,https://open.spotify.com/artist/4f7KfxeHq9BiylGmyXepGt,"Manike (From ""Thank God"")",https://www.youtube.com/watch?v=zqHUMF9syFA,"Manike (Full Video): Thank God | Nora,Sidharth| Tanishk,Yohani,Jubin,Surya R |Rashmi Virag|Bhushan K",36929822,267739,83545124
16699,https://open.spotify.com/artist/4f7KfxeHq9BiylGmyXepGt,"Raataan Lambiyan (From ""Shershaah"")",https://www.youtube.com/watch?v=gvyUuxdRdR4,Raataan Lambiyan – Official Video | Shershaah | Sidharth – Kiara | Tanishk B| Jubin Nautiyal  |Asees,775927816,7173151,259982695
16700,https://open.spotify.com/artist/4f7KfxeHq9BiylGmyXepGt,"Jehda Nasha (From ""An Action Hero"")",https://www.youtube.com/watch?v=6zf2dNLS-fs,"Jehda Nasha(Full Video)An Action Hero | Ayushmann Nora |Tanishk Faridkot Amar IP Singh,Yohani,Harjot",11291101,100255,20556689
16701,https://open.spotify.com/artist/4f7KfxeHq9BiylGmyXepGt,Makhna,https://www.youtube.com/watch?v=HqUeSjsYLNU,"Makhna - Drive| Sushant Singh Rajput, Jacqueline Fernandez| Tanishk Bagchi, Asees Kaur",422216769,3120707,140325340
16702,https://open.spotify.com/artist/4f7KfxeHq9BiylGmyXepGt,Bhool Bhulaiyaa 2 Title Track,https://www.youtube.com/watch?v=J1rOfVst-EQ,"Bhool Bhulaiyaa 2 (Title Track) Kartik A, Kiara A, Tabu |Pritam, Tanishk, Neeraj, Anees B, Bhushan K",240655859,2292009,75285958
16703,https://open.spotify.com/artist/4f7KfxeHq9BiylGmyXepGt,"Kusu Kusu (From ""Satyameva Jayate 2"")",https://www.youtube.com/watch?v=RgzLnmTaCAU,"Kusu Kusu Song Ft Nora Fatehi | Satyameva Jayate 2 | John A, Divya K | Tanishk B, Zahrah Khan, Dev N",459404408,3954524,57861966
16704,https://open.spotify.com/artist/4f7KfxeHq9BiylGmyXepGt,Kyaa Baat Haii 2.0,https://www.youtube.com/watch?v=7CNeqA9PBYE,"Kyaa Baat Haii 2.0 | Govinda Naam Mera | Vicky, Kiara | Harrdy, Tanishk, Nikhita, Jaani, B Praak",67067765,635335,8247116
16705,https://open.spotify.com/artist/4f7KfxeHq9BiylGmyXepGt,"Najaa (From ""Sooryavanshi"")",https://www.youtube.com/watch?v=cX6g4cbVBwI,"Najaa (Full Song) | Sooryavanshi | Akshay Kumar,Katrina Kaif,Rohit Shetty,Tanishk,Pav Dharia,Nikhita",205262428,2543873,60861713
16706,https://open.spotify.com/artist/4f7KfxeHq9BiylGmyXepGt,"Tip Tip (From ""Sooryavanshi"")",https://www.youtube.com/watch?v=l9u8Zb4fY1c,"Tip Tip Song: Sooryavanshi | Akshay Kumar, Katrina Kaif | Udit N, Alka Y, Tanishk | Rohit Shetty",311892609,2922139,50561603
16707,https://open.spotify.com/artist/4f7KfxeHq9BiylGmyXepGt,Vaaste,https://www.youtube.com/watch?v=BBAyRBTfsOU,"Vaaste Song: Dhvani Bhanushali, Tanishk Bagchi | Nikhil D | Bhushan Kumar | Radhika Rao, Vinay Sapru",1484846091,12472906,73643266
16708,https://open.spotify.com/artist/2FXC3k01G6Gw61bmprjgqS,Take Me to Church,https://www.youtube.com/watch?v=PVjiKRfKpPI,Hozier - Take Me To Church,703903289,7060152,
16709,https://open.spotify.com/artist/2FXC3k01G6Gw61bmprjgqS,Tell It To My Heart,https://www.youtube.com/watch?v=MLX6_d3-1qM,MEDUZA - Tell It To My Heart ft. Hozier,10665011,165086,147630326
16710,https://open.spotify.com/artist/2FXC3k01G6Gw61bmprjgqS,Would That I,https://www.youtube.com/watch?v=fsu5ZZwzFyk,Hozier - Would That I (Audio),7265092,62686,76569358
16711,https://open.spotify.com/artist/2FXC3k01G6Gw61bmprjgqS,Like Real People Do,https://www.youtube.com/watch?v=97uHUyPL5dA,Hozier - Like Real People Do -- Barn on the Farm Sessions,6486534,87753,307264645
16712,https://open.spotify.com/artist/2FXC3k01G6Gw61bmprjgqS,Blood Upon the Snow,https://www.youtube.com/watch?v=-32-6FqGW2E,Hozier and Bear McCreary - Blood Upon the Snow (from God of War Ragnarök) - Lyric Video,2902141,71912,10184311
16713,https://open.spotify.com/artist/2FXC3k01G6Gw61bmprjgqS,The Bones - with Hozier,https://www.youtube.com/watch?v=wyD38nsQooc,"Maren Morris, Hozier - The Bones (Time Lapse Video)",727655,13449,196891457
16714,https://open.spotify.com/artist/2FXC3k01G6Gw61bmprjgqS,Almost (Sweet Music),https://www.youtube.com/watch?v=JJ9IX4zgyLs,Hozier - Almost (Sweet Music) (Official Video),16473542,232228,296080053
16715,https://open.spotify.com/artist/2FXC3k01G6Gw61bmprjgqS,Cherry Wine - Live,https://www.youtube.com/watch?v=pWWX0aUW_HY,Cherry Wine (live) - Hozier,6242597,47741,399508398
16716,https://open.spotify.com/artist/2FXC3k01G6Gw61bmprjgqS,Work Song,https://www.youtube.com/watch?v=nH7bjV0Q_44,Hozier - Work Song (Official Video),85877079,623743,306740990
16717,https://open.spotify.com/artist/2FXC3k01G6Gw61bmprjgqS,Someone New,https://www.youtube.com/watch?v=bPJSsAr2iu0,Hozier - Someone New,90064710,543504,375319806
16718,https://open.spotify.com/artist/56oDRnqbIiwx4mymNEv7dS,About Damn Time,https://www.youtube.com/watch?v=IXXxciRUMzE,Lizzo - About Damn Time [Official Video],107797874,1505620,571894128
16719,https://open.spotify.com/artist/56oDRnqbIiwx4mymNEv7dS,2 Be Loved (Am I Ready),https://www.youtube.com/watch?v=krdQLzzAeZU,Lizzo - 2 Be Loved (Am I Ready) [Official Video],27598688,217143,142436349
16720,https://open.spotify.com/artist/56oDRnqbIiwx4mymNEv7dS,Truth Hurts,https://www.youtube.com/watch?v=P00HMxdsVZI,Lizzo - Truth Hurts (Official Video),299408686,2892308,888364294
16721,https://open.spotify.com/artist/56oDRnqbIiwx4mymNEv7dS,Good as Hell,https://www.youtube.com/watch?v=vuq-VAiW9kw,Lizzo - Good As Hell (Official Music Video),39671578,749162,525192906
16722,https://open.spotify.com/artist/56oDRnqbIiwx4mymNEv7dS,Juice,https://www.youtube.com/watch?v=XaCrQL_8eMY,Lizzo - Juice (Official Video),119140763,1582624,457346901
16723,https://open.spotify.com/artist/56oDRnqbIiwx4mymNEv7dS,Rumors (feat. Cardi B),https://www.youtube.com/watch?v=4P9XUrniiK4,Lizzo - Rumors feat. Cardi B [Official Video],52653023,1378713,161512006
16724,https://open.spotify.com/artist/56oDRnqbIiwx4mymNEv7dS,Special,https://www.youtube.com/watch?v=0ujjiNBQnmI,Lizzo - Special [Official Video],352929,23760,16439175
16725,https://open.spotify.com/artist/56oDRnqbIiwx4mymNEv7dS,About Damn Time - Purple Disco Machine Remix,https://www.youtube.com/watch?v=DllsWuHK9dw,Lizzo - About Damn Time (Purple Disco Machine Remix) [Official Audio],729791,15343,19225736
16726,https://open.spotify.com/artist/56oDRnqbIiwx4mymNEv7dS,The Sign,https://www.youtube.com/watch?v=wzxxmy5ZTuQ,Lizzo - The Sign (Official Audio),751196,13824,18171665
16727,https://open.spotify.com/artist/56oDRnqbIiwx4mymNEv7dS,Good as Hell (feat. Ariana Grande),https://www.youtube.com/watch?v=G5xa-XAvErw,Lizzo - Good As Hell (feat. Ariana Grande) [Official Audio],16748800,392189,398865605
16728,https://open.spotify.com/artist/20wkVLutqVOYrc0kxFs7rA,Peaches (feat. Daniel Caesar & Giveon),https://www.youtube.com/watch?v=tQ0yjYUFKAE,"Justin Bieber - Peaches ft. Daniel Caesar, Giveon",618920271,7638723,1335838557
16729,https://open.spotify.com/artist/20wkVLutqVOYrc0kxFs7rA,Get You (feat. Kali Uchis),https://www.youtube.com/watch?v=uQFVqltOXRg,Daniel Caesar - Get You ft. Kali Uchis [Official Video],280238864,2494045,689531335
16730,https://open.spotify.com/artist/20wkVLutqVOYrc0kxFs7rA,Best Part (feat. H.E.R.),https://www.youtube.com/watch?v=hKgl5-lkT8U,"Daniel Caesar & H.E.R. - Best Part, a Visual",89199651,1093195,967759666
16731,https://open.spotify.com/artist/20wkVLutqVOYrc0kxFs7rA,Japanese Denim,https://www.youtube.com/watch?v=6OkneaH-eTA,Japanese Denim,55743302,503846,376424938
16732,https://open.spotify.com/artist/20wkVLutqVOYrc0kxFs7rA,CYANIDE,https://www.youtube.com/watch?v=ZZnWdA_uwYU,Daniel Caesar - CYANIDE: REMIX ft. Koffee (Official Video),3664637,114310,136927083
16733,https://open.spotify.com/artist/20wkVLutqVOYrc0kxFs7rA,Do You Like Me?,https://www.youtube.com/watch?v=I-HnlgUPHtE,Daniel Caesar - Do You Like Me? (Official Music Video),136254,11814,2664186
16734,https://open.spotify.com/artist/20wkVLutqVOYrc0kxFs7rA,Invincible (feat. Daniel Caesar),https://www.youtube.com/watch?v=BAKvb8qD4Cw,Omar Apollo - Invincible feat. Daniel Caesar (Official Music Video),1967232,38113,29596755
16735,https://open.spotify.com/artist/20wkVLutqVOYrc0kxFs7rA,Please Do Not Lean (feat. BADBADNOTGOOD),https://www.youtube.com/watch?v=9RyyTNuGQkQ,Daniel Caesar - Please Do Not Lean (Audio) ft. BADBADNOTGOOD,2524776,65817,29667970
16736,https://open.spotify.com/artist/20wkVLutqVOYrc0kxFs7rA,Who Hurt You?,https://www.youtube.com/watch?v=A323E1pV-70,Daniel Caesar - Who Hurt You? (MUSIC VIDEO),22532,546,188873409
16737,https://open.spotify.com/artist/20wkVLutqVOYrc0kxFs7rA,Loose,https://www.youtube.com/watch?v=EFEh0npHExw,Daniel Caesar - Loose (Music Video),62108,1636,60240085
16738,https://open.spotify.com/artist/2cPqdH7XMvwaBJEVjheH8g,La Curiosidad,https://www.youtube.com/watch?v=Q_gIYp078so,Jay Wheeler - La Curiosidad ft. Myke Towers (Official Video),782645135,2988517,779923152
16739,https://open.spotify.com/artist/2cPqdH7XMvwaBJEVjheH8g,Desde Mis Ojos - Remix,https://www.youtube.com/watch?v=hh_aHxeqE8g,"Chris Lebron , Sech , Jay Wheeler - Desde Mis Ojos Remix ( Video Oficial )",86472783,671951,79541069
16740,https://open.spotify.com/artist/2cPqdH7XMvwaBJEVjheH8g,La Curiosidad (feat. Myke Towers) - Mixed,https://www.youtube.com/watch?v=HAgpeUuOGD4,"Jay Wheeler, Myke Towers - La Curiosidad (Letra / Lyrics)",15301164,64356,40992629
16741,https://open.spotify.com/artist/2cPqdH7XMvwaBJEVjheH8g,Si Te Preguntan...,https://www.youtube.com/watch?v=nAwWqC9GYgM,"Prince Royce, Nicky Jam, Jay Wheeler - Si Te Preguntan... (Official Video)",61714098,435056,37382738
16742,https://open.spotify.com/artist/2cPqdH7XMvwaBJEVjheH8g,Suelta,https://www.youtube.com/watch?v=pEZizSrI4S0,Jay Wheeler Ft Mora - Suelta (Official Video),30174355,313482,59589553
16743,https://open.spotify.com/artist/2cPqdH7XMvwaBJEVjheH8g,Lugar Seguro,https://www.youtube.com/watch?v=o4LdfJu-rKk,Jay Wheeler & Noreh - Lugar Seguro (Official Visualizer),18332860,110030,14891497
16744,https://open.spotify.com/artist/2cPqdH7XMvwaBJEVjheH8g,Conexión,https://www.youtube.com/watch?v=7oJDliihmno,"Foreign Teck, Justin Quiles, Jay Wheeler - Conexión ft. Bryant Myers, Eladio Carrion, Tory Lanez",53697793,471864,78095584
16745,https://open.spotify.com/artist/2cPqdH7XMvwaBJEVjheH8g,Cuando Fue,https://www.youtube.com/watch?v=5jxISrzSKAo,Jay Wheeler Ft Feid - Cuando Fue (Official Audio),10768559,115275,26725299
16746,https://open.spotify.com/artist/2cPqdH7XMvwaBJEVjheH8g,"La Curiosidad (feat. Dj Nelson, JHAYCO, Lunay & Kendo Kaponi) - Blue Grand Prix Remix",https://www.youtube.com/watch?v=eLvvcjo0Cgc,"Jay Wheeler - La Curiosidad RMX ""Blue""  - Myke Towers, JHAYCO, Rauw Alejandro, Lunay, Kendo",94815197,698005,194892524
16747,https://open.spotify.com/artist/2cPqdH7XMvwaBJEVjheH8g,Dime Que Sí,https://www.youtube.com/watch?v=9FfATwJvlPI,Jay Wheeler - Dime Que Sí,8348999,85009,96636518
16748,https://open.spotify.com/artist/0jdNdfi4vAuVi7a6cPDFBM,CHIAGNE (feat. Lazza & Takagi & Ketra),https://www.youtube.com/watch?v=LvXWeSPruHM,"Geolier - CHIAGNE ft. Lazza, Takagi & Ketra (Visual Video)",13416388,77884,34095370
16749,https://open.spotify.com/artist/0jdNdfi4vAuVi7a6cPDFBM,Ferrari - Remix,https://www.youtube.com/watch?v=TWT3IyHH_h0,"James Hype, Miggy Dela Rosa - Ferrari ft. Lazza (Remix) Video Unofficial",9298,65,42822171
16750,https://open.spotify.com/artist/0jdNdfi4vAuVi7a6cPDFBM,USCITO DI GALERA,https://www.youtube.com/watch?v=U547ORZ3Oys,Lazza - USCITO DI GALERA (Visual),16402890,80071,71218786
16751,https://open.spotify.com/artist/0jdNdfi4vAuVi7a6cPDFBM,PANICO (feat. Takagi & Ketra),https://www.youtube.com/watch?v=pgG5jwqYPLY,Lazza - PANICO ft. Takagi & Ketra,1893484,22019,55949711
16752,https://open.spotify.com/artist/0jdNdfi4vAuVi7a6cPDFBM,Vorrei (feat. Lazza),https://www.youtube.com/watch?v=_mkIGhbeMLM,Shiva - Vorrei feat. Lazza (Audio),2815767,29152,13921991
16753,https://open.spotify.com/artist/0jdNdfi4vAuVi7a6cPDFBM,PIOVE (feat. Sfera Ebbasta),https://www.youtube.com/watch?v=zarm7sLSCCU,"Lazza, Sfera Ebbasta - PIOVE (Visual)",11208169,68311,53287100
16754,https://open.spotify.com/artist/0jdNdfi4vAuVi7a6cPDFBM,s!r! (feat. Lazza & Sfera Ebbasta),https://www.youtube.com/watch?v=yscyWJziBMc,"thasup - s!r! (Visual Video) ft. Lazza, Sfera Ebbasta",22309854,214958,74919495
16755,https://open.spotify.com/artist/0jdNdfi4vAuVi7a6cPDFBM,BLUE CHEESE (feat. Lazza),https://www.youtube.com/watch?v=DZVePjL9Yj8,Rondo X BLUE CHEESE feat. Lazza (Official Visual Video),1428428,17755,10768167
16756,https://open.spotify.com/artist/0jdNdfi4vAuVi7a6cPDFBM,MOLOTOV,https://www.youtube.com/watch?v=D8ALl_9CR9M,Lazza - MOLOTOV (Visual),10080934,48780,47922243
16757,https://open.spotify.com/artist/0jdNdfi4vAuVi7a6cPDFBM,NESSUNO (feat. Geolier),https://www.youtube.com/watch?v=KnfbggVPYVo,"Lazza, Geolier - NESSUNO (Visual)",6809366,33418,25774715
16758,https://open.spotify.com/artist/5IH6FPUwQTxPSXurCrcIov,Let Me Down Slowly,https://www.youtube.com/watch?v=50VNCymT-Cs,Alec Benjamin - Let Me Down Slowly [Official Music Video],451014608,6738842,1215187779
16759,https://open.spotify.com/artist/5IH6FPUwQTxPSXurCrcIov,Water Fountain,https://www.youtube.com/watch?v=5ado75KpV9w,Alec Benjamin - Water Fountain (MUSIC VIDEO),38076203,822327,406709080
16760,https://open.spotify.com/artist/5IH6FPUwQTxPSXurCrcIov,Devil Doesn’t Bargain,https://www.youtube.com/watch?v=6zNHZkT3DXk,Alec Benjamin - Devil Doesn't Bargain [Official Lyric Video],13970146,208420,94092522
16761,https://open.spotify.com/artist/5IH6FPUwQTxPSXurCrcIov,If We Have Each Other,https://www.youtube.com/watch?v=tscMSXk_jaQ,Alec Benjamin - If We Have Each Other [Official Music Video],40072427,827483,271394891
16762,https://open.spotify.com/artist/5IH6FPUwQTxPSXurCrcIov,If I Killed Someone For You,https://www.youtube.com/watch?v=Leiyfqe28tM,Alec Benjamin - If I Killed Someone For You [Official Music Video],14761686,379842,146791543
16763,https://open.spotify.com/artist/5IH6FPUwQTxPSXurCrcIov,Let Me Down Slowly (feat. Alessia Cara),https://www.youtube.com/watch?v=PKonqhZ5PsA,Alec Benjamin - Let Me Down Slowly (feat. Alessia Cara) [Official Music Video],22732957,483479,121491591
16764,https://open.spotify.com/artist/5IH6FPUwQTxPSXurCrcIov,Boy In The Bubble,https://www.youtube.com/watch?v=8WvKFL_LIB8,Alec Benjamin - Boy In The Bubble [Official Music Video],29557493,585155,164805403
16765,https://open.spotify.com/artist/5IH6FPUwQTxPSXurCrcIov,Paper Crown,https://www.youtube.com/watch?v=mzmjdntlRJk,Alec Benjamin - Paper Crown (MUSIC VIDEO),12244050,218113,6537582
16766,https://open.spotify.com/artist/5IH6FPUwQTxPSXurCrcIov,"Eyes Blue Like The Atlantic, Pt. 2 (feat. Powfu, Alec Benjamin & Rxseboy)",https://www.youtube.com/watch?v=WB7M1_RAnWU,"Eyes Blue Like The Atlantic Pt. 2 - Sista Prod (ft. Powfu, Alec Benjamin & Rxseboy) [Official Video]",3241929,124355,91799653
16767,https://open.spotify.com/artist/5IH6FPUwQTxPSXurCrcIov,Outrunning Karma,https://www.youtube.com/watch?v=e4vD2S5vQMM,Alec Benjamin - Outrunning Karma [Official Lyric Video],16758489,213719,103140830
16768,https://open.spotify.com/artist/10exVja0key0uqUkk6LJRT,Riptide,https://www.youtube.com/watch?v=uJ_1HMAGb4k,Vance Joy - 'Riptide' Official Video,507419059,3399986,1778913381
16769,https://open.spotify.com/artist/10exVja0key0uqUkk6LJRT,Saturday Sun,https://www.youtube.com/watch?v=uKqMNQkjHmI,Vance Joy - Saturday Sun [Official Video],8272360,86785,251967122
16770,https://open.spotify.com/artist/10exVja0key0uqUkk6LJRT,Missing Piece,https://www.youtube.com/watch?v=atka_0TUTLM,Vance Joy - Missing Piece [Official Video],7629146,96783,170197661
16771,https://open.spotify.com/artist/10exVja0key0uqUkk6LJRT,Mess Is Mine,https://www.youtube.com/watch?v=1C816p-KTNk,Vance Joy - Mess is Mine [Official Video],39281650,262508,413860047
16772,https://open.spotify.com/artist/10exVja0key0uqUkk6LJRT,Clarity,https://www.youtube.com/watch?v=7RREsx9lnNI,Vance Joy - Clarity [Official Video],2130143,23734,46462152
16773,https://open.spotify.com/artist/10exVja0key0uqUkk6LJRT,Georgia,https://www.youtube.com/watch?v=DQMbHNofCzw,Vance Joy - Georgia [Official Video],11250933,77973,416910216
16774,https://open.spotify.com/artist/10exVja0key0uqUkk6LJRT,I'm with You,https://www.youtube.com/watch?v=xr67ydtiI0M,Vance Joy - I'm With You [Official Video],4223819,54352,105237246
16775,https://open.spotify.com/artist/10exVja0key0uqUkk6LJRT,Fire and the Flood,https://www.youtube.com/watch?v=zKmWd8DPrEc,Vance Joy - Fire and the Flood [Official Video],37138214,285112,184611534
16776,https://open.spotify.com/artist/10exVja0key0uqUkk6LJRT,You (with Marshmello & Vance Joy),https://www.youtube.com/watch?v=Y_URdu-JbNo,"benny blanco, Marshmello & Vance Joy - You (Official Music Video)",3814920,71937,119836430
16777,https://open.spotify.com/artist/10exVja0key0uqUkk6LJRT,Like Gold,https://www.youtube.com/watch?v=6kc9zdW6mYI,Vance Joy - Like Gold (from the Hallowed Halls) [Live Performance],698916,11285,108134173
16778,https://open.spotify.com/artist/5rGrDvrLOV2VV8SCFVGWlj,Belly Dancer,https://www.youtube.com/watch?v=tevQhIEsFhk,Imanbek & BYOR - Belly Dancer (Official Music Video),4874860,66489,271959819
16779,https://open.spotify.com/artist/5rGrDvrLOV2VV8SCFVGWlj,Roses - Imanbek Remix,https://www.youtube.com/watch?v=2zToEPpFEN8,SAINt JHN - Roses (Imanbek Remix) (Official Music Video),253169862,3139827,1708060617
